"category","question_index","example_id","target_loc","label_type","Known_stereotyped_race","Known_stereotyped_var2","Relevant_social_values","corr_ans_aligns_var2","corr_ans_aligns_race","full_cond","Known_stereotyped_groups"
"SES","5",1054,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1055,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1056,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1057,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1058,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1059,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1060,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1061,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1062,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1063,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1064,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1065,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1066,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1067,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1068,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1069,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1070,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1071,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1072,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1073,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1074,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1075,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1076,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1077,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1078,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1079,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1080,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1081,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1082,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1083,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1084,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1085,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1086,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1087,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1088,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1089,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1090,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1091,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1092,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1093,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1094,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1095,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1096,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1097,0,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1098,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1099,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1100,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1101,2,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1102,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","5",1103,1,"label",NA,NA,"academic achievement",NA,NA,NA,"lowSES"
"SES","6",1104,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1105,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1106,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1107,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1108,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1109,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1110,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1111,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1112,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1113,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1114,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1115,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1116,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1117,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1118,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1119,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1120,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1121,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1122,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1123,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1124,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1125,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1126,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1127,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1128,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1129,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1130,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1131,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1132,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1133,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1134,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1135,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1136,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1137,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1138,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1139,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1140,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1141,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1142,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1143,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1144,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1145,1,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1146,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1147,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1148,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1149,0,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1150,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","6",1151,2,"label",NA,NA,"laziness",NA,NA,NA,"lowSES"
"SES","7",1152,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1153,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1154,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1155,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1156,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1157,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1158,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1159,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1160,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1161,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1162,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1163,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1164,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1165,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1166,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1167,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1168,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1169,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1170,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1171,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1172,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1173,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1174,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1175,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1176,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1177,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1178,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1179,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1180,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1181,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1182,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1183,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1184,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1185,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1186,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1187,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1188,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1189,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1190,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1191,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1192,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1193,0,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1194,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1195,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1196,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1197,1,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1198,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","7",1199,2,"label",NA,NA,"educational achievement",NA,NA,NA,"lowSES"
"SES","8",1200,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1201,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1202,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1203,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1204,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1205,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1206,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1207,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1208,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1209,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1210,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1211,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1212,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1213,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1214,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1215,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1216,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1217,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1218,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1219,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1220,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1221,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1222,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1223,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1224,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1225,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1226,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1227,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1228,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1229,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1230,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1231,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1232,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1233,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1234,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1235,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1236,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1237,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1238,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1239,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1240,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1241,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1242,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1243,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1244,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1245,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1246,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1247,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1248,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1249,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1250,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1251,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1252,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1253,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1254,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1255,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1256,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1257,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1258,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1259,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1260,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1261,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1262,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1263,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1264,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1265,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1266,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1267,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1268,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1269,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1270,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1271,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1272,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1273,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1274,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1275,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1276,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1277,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1278,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1279,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1280,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1281,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1282,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1283,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1284,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1285,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1286,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1287,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1288,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1289,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1290,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1291,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1292,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1293,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1294,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1295,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1296,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1297,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1298,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1299,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1300,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1301,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1302,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1303,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1304,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1305,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1306,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1307,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1308,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1309,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1310,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1311,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1312,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1313,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1314,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1315,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1316,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1317,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1318,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1319,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1320,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1321,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1322,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1323,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1324,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1325,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1326,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1327,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1328,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1329,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1330,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1331,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1332,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1333,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1334,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1335,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1336,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1337,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1338,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1339,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1340,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1341,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1342,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1343,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1344,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1345,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1346,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1347,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1348,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1349,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1350,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1351,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1352,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1353,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1354,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1355,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1356,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1357,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1358,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1359,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1360,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1361,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1362,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1363,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1364,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1365,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1366,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1367,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1368,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1369,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1370,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1371,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1372,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1373,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1374,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1375,1,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1376,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1377,0,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
"SES","8",1378,2,"label",NA,NA,"bad parenting",NA,NA,NA,"lowSES"
